"","CodCliente","NivelRisco","servidorCFTV","tipoPessoa","Estado","Cidade","Bairro","DataHora","CodigoEvento","hora","difTempo","CodClienteNorm","PredicaoModelo2"
"353",11761,"3","1","0","SP","SAO CARLOS","ZONA RURAL",2019-01-05 09:35:02,"E131","9","(1e+04,2.1e+05]",0.36932082089724,"0"
"354",11761,"3","1","0","SP","SAO CARLOS","ZONA RURAL",2019-01-05 11:43:56,"E301","11","(1e+03,1e+04]",0.36932082089724,"0"
"355",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:20:08,"E131","23","[-1,10]",0.374362158365209,"0"
"356",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:21:09,"E131","23","(10,100]",0.374362158365209,"0"
"357",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:21:49,"E131","23","(10,100]",0.374362158365209,"0"
"358",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:22:15,"E131","23","(10,100]",0.374362158365209,"0"
"359",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:25:10,"E131","23","(100,1e+03]",0.374362158365209,"0"
"360",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:26:11,"E131","23","(10,100]",0.374362158365209,"0"
"361",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:27:12,"E131","23","(10,100]",0.374362158365209,"0"
"362",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:27:48,"E131","23","(10,100]",0.374362158365209,"0"
"363",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:30:51,"E131","23","(100,1e+03]",0.374362158365209,"0"
"364",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-03 23:56:11,"E131","23","(1e+03,1e+04]",0.374362158365209,"0"
"365",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 00:04:14,"E131","0","(100,1e+03]",0.374362158365209,"1"
"366",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 00:05:35,"E131","0","(10,100]",0.374362158365209,"1"
"367",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 00:06:29,"E131","0","(10,100]",0.374362158365209,"1"
"368",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:21:58,"E131","1","(1e+03,1e+04]",0.374362158365209,"0"
"369",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:23:04,"E131","1","(10,100]",0.374362158365209,"0"
"370",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:45:52,"E131","1","(1e+03,1e+04]",0.374362158365209,"0"
"371",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:48:57,"E131","1","(100,1e+03]",0.374362158365209,"0"
"372",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:49:09,"E131","1","(10,100]",0.374362158365209,"0"
"373",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:50:43,"E131","1","(10,100]",0.374362158365209,"0"
"374",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 01:50:54,"E131","1","(10,100]",0.374362158365209,"0"
"375",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 02:52:25,"E131","2","(1e+03,1e+04]",0.374362158365209,"0"
"376",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:09:55,"E131","3","(1e+03,1e+04]",0.374362158365209,"1"
"377",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:10:57,"E131","3","(10,100]",0.374362158365209,"1"
"378",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:13:14,"E131","3","(100,1e+03]",0.374362158365209,"1"
"379",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:35:30,"E131","3","(1e+03,1e+04]",0.374362158365209,"1"
"380",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:35:41,"E131","3","(10,100]",0.374362158365209,"1"
"381",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:35:52,"E131","3","(10,100]",0.374362158365209,"1"
"382",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:36:03,"E131","3","(10,100]",0.374362158365209,"1"
"383",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:36:14,"E131","3","(10,100]",0.374362158365209,"1"
"384",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:36:25,"E131","3","(10,100]",0.374362158365209,"1"
"385",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:36:36,"E131","3","(10,100]",0.374362158365209,"1"
"386",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:38:19,"E131","3","(100,1e+03]",0.374362158365209,"1"
"387",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 03:51:28,"E131","3","(100,1e+03]",0.374362158365209,"1"
"388",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:00:54,"E131","4","(100,1e+03]",0.374362158365209,"0"
"389",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:01:45,"E131","4","(10,100]",0.374362158365209,"0"
"390",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:06:01,"E131","4","(100,1e+03]",0.374362158365209,"0"
"391",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:06:45,"E131","4","(10,100]",0.374362158365209,"0"
"392",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:06:59,"E131","4","(10,100]",0.374362158365209,"0"
"393",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:11:04,"E131","4","(100,1e+03]",0.374362158365209,"0"
"394",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:11:15,"E131","4","(10,100]",0.374362158365209,"0"
"395",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:13:02,"E131","4","(100,1e+03]",0.374362158365209,"0"
"396",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:13:14,"E131","4","(10,100]",0.374362158365209,"0"
"397",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:13:25,"E131","4","(10,100]",0.374362158365209,"0"
"398",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:17:06,"E131","4","(100,1e+03]",0.374362158365209,"0"
"399",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:17:11,"E131","4","[-1,10]",0.374362158365209,"0"
"400",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:17:19,"E131","4","[-1,10]",0.374362158365209,"0"
"401",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:17:28,"E131","4","[-1,10]",0.374362158365209,"0"
"402",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:17:33,"E131","4","[-1,10]",0.374362158365209,"0"
"403",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:19:22,"E131","4","(100,1e+03]",0.374362158365209,"0"
"404",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:19:57,"E131","4","(10,100]",0.374362158365209,"0"
"405",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:22:46,"E131","4","(100,1e+03]",0.374362158365209,"0"
"406",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:23:00,"E131","4","(10,100]",0.374362158365209,"0"
"407",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:23:29,"E131","4","(10,100]",0.374362158365209,"0"
"408",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:23:39,"E131","4","(10,100]",0.374362158365209,"0"
"409",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:23:53,"E131","4","(10,100]",0.374362158365209,"0"
"410",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:24:46,"E131","4","(10,100]",0.374362158365209,"0"
"411",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 04:26:05,"E131","4","(10,100]",0.374362158365209,"0"
"412",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:02:57,"E131","19","(1e+04,2.1e+05]",0.374362158365209,"1"
"413",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:13:46,"E131","19","(100,1e+03]",0.374362158365209,"1"
"414",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:13:57,"E131","19","(10,100]",0.374362158365209,"1"
"415",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:14:08,"E131","19","(10,100]",0.374362158365209,"1"
"416",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:14:56,"E131","19","(10,100]",0.374362158365209,"1"
"417",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:15:06,"E134","19","(10,100]",0.374362158365209,"1"
"418",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:17:45,"E131","19","(100,1e+03]",0.374362158365209,"1"
"419",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:18:13,"E131","19","(10,100]",0.374362158365209,"1"
"420",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 19:19:26,"E131","19","(10,100]",0.374362158365209,"1"
"421",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:47:09,"E131","21","(1e+03,1e+04]",0.374362158365209,"0"
"422",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:47:22,"E131","21","(10,100]",0.374362158365209,"0"
"423",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:47:33,"E131","21","(10,100]",0.374362158365209,"0"
"424",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:47:44,"E131","21","(10,100]",0.374362158365209,"0"
"425",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:47:55,"E131","21","(10,100]",0.374362158365209,"0"
"426",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:48:06,"E131","21","(10,100]",0.374362158365209,"0"
"427",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:48:17,"E131","21","(10,100]",0.374362158365209,"0"
"428",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:48:26,"E131","21","[-1,10]",0.374362158365209,"0"
"429",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:49:14,"E131","21","(10,100]",0.374362158365209,"0"
"430",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:49:51,"E131","21","(10,100]",0.374362158365209,"0"
"431",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 21:51:06,"E131","21","(10,100]",0.374362158365209,"0"
"432",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:31:41,"E131","22","(1e+03,1e+04]",0.374362158365209,"1"
"433",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:31:53,"E131","22","(10,100]",0.374362158365209,"0"
"434",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:32:04,"E131","22","(10,100]",0.374362158365209,"0"
"435",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:32:15,"E131","22","(10,100]",0.374362158365209,"0"
"436",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:33:58,"E131","22","(100,1e+03]",0.374362158365209,"1"
"437",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:35:27,"E131","22","(10,100]",0.374362158365209,"0"
"438",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 22:57:26,"E131","22","(1e+03,1e+04]",0.374362158365209,"1"
"439",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:56:14,"E131","23","(1e+03,1e+04]",0.374362158365209,"0"
"440",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:56:25,"E131","23","(10,100]",0.374362158365209,"0"
"441",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:56:36,"E131","23","(10,100]",0.374362158365209,"0"
"442",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:56:47,"E131","23","(10,100]",0.374362158365209,"0"
"443",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:56:59,"E131","23","(10,100]",0.374362158365209,"0"
"444",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:57:10,"E131","23","(10,100]",0.374362158365209,"0"
"445",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-04 23:58:05,"E131","23","(10,100]",0.374362158365209,"0"
"446",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:06:29,"E131","0","(100,1e+03]",0.374362158365209,"1"
"447",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:11:07,"E131","0","(100,1e+03]",0.374362158365209,"1"
"448",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:11:19,"E131","0","(10,100]",0.374362158365209,"1"
"449",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:18:43,"E131","0","(100,1e+03]",0.374362158365209,"1"
"450",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:18:54,"E131","0","(10,100]",0.374362158365209,"1"
"451",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:19:05,"E131","0","(10,100]",0.374362158365209,"1"
"452",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:19:16,"E131","0","(10,100]",0.374362158365209,"1"
"453",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:19:27,"E131","0","(10,100]",0.374362158365209,"1"
"454",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:19:38,"E131","0","(10,100]",0.374362158365209,"1"
"455",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:21:15,"E131","0","(10,100]",0.374362158365209,"1"
"456",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:21:26,"E131","0","(10,100]",0.374362158365209,"1"
"457",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:21:37,"E131","0","(10,100]",0.374362158365209,"1"
"458",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 00:21:48,"E131","0","(10,100]",0.374362158365209,"1"
"459",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 01:06:13,"E131","1","(1e+03,1e+04]",0.374362158365209,"0"
"460",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 01:06:24,"E131","1","(10,100]",0.374362158365209,"0"
"461",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 01:06:35,"E131","1","(10,100]",0.374362158365209,"0"
"462",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 01:06:43,"E131","1","[-1,10]",0.374362158365209,"0"
"463",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 01:54:24,"E131","1","(1e+03,1e+04]",0.374362158365209,"0"
"464",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 02:47:12,"E131","2","(1e+03,1e+04]",0.374362158365209,"0"
"465",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:01:52,"E131","3","(100,1e+03]",0.374362158365209,"1"
"466",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:05:51,"E131","3","(100,1e+03]",0.374362158365209,"1"
"467",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:06:16,"E131","3","(10,100]",0.374362158365209,"1"
"468",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:06:27,"E131","3","(10,100]",0.374362158365209,"1"
"469",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:13:17,"E131","3","(100,1e+03]",0.374362158365209,"1"
"470",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:23:00,"E131","3","(100,1e+03]",0.374362158365209,"1"
"471",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:26:10,"E131","3","(100,1e+03]",0.374362158365209,"1"
"472",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:26:16,"E131","3","[-1,10]",0.374362158365209,"1"
"473",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:26:27,"E131","3","(10,100]",0.374362158365209,"1"
"474",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:26:36,"E131","3","[-1,10]",0.374362158365209,"1"
"475",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:27:14,"E131","3","(10,100]",0.374362158365209,"1"
"476",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:27:25,"E131","3","(10,100]",0.374362158365209,"1"
"477",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:27:37,"E131","3","(10,100]",0.374362158365209,"1"
"478",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:28:05,"E131","3","(10,100]",0.374362158365209,"1"
"479",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:28:37,"E131","3","(10,100]",0.374362158365209,"1"
"480",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:28:48,"E131","3","(10,100]",0.374362158365209,"1"
"481",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:28:59,"E131","3","(10,100]",0.374362158365209,"1"
"482",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:29:27,"E131","3","(10,100]",0.374362158365209,"1"
"483",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:29:36,"E131","3","[-1,10]",0.374362158365209,"1"
"484",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:30:06,"E131","3","(10,100]",0.374362158365209,"1"
"485",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:30:15,"E131","3","[-1,10]",0.374362158365209,"1"
"486",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:30:26,"E131","3","(10,100]",0.374362158365209,"1"
"487",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:31:59,"E131","3","(10,100]",0.374362158365209,"1"
"488",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:32:10,"E131","3","(10,100]",0.374362158365209,"1"
"489",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:32:21,"E131","3","(10,100]",0.374362158365209,"1"
"490",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:32:32,"E131","3","(10,100]",0.374362158365209,"1"
"491",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:34:15,"E131","3","(100,1e+03]",0.374362158365209,"1"
"492",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:36:16,"E131","3","(100,1e+03]",0.374362158365209,"1"
"493",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:36:26,"E131","3","(10,100]",0.374362158365209,"1"
"494",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:36:38,"E131","3","(10,100]",0.374362158365209,"1"
"495",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:36:54,"E131","3","(10,100]",0.374362158365209,"1"
"496",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:40:58,"E131","3","(100,1e+03]",0.374362158365209,"1"
"497",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:41:09,"E131","3","(10,100]",0.374362158365209,"1"
"498",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:41:20,"E131","3","(10,100]",0.374362158365209,"1"
"499",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:41:32,"E131","3","(10,100]",0.374362158365209,"1"
"500",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:41:43,"E131","3","(10,100]",0.374362158365209,"1"
"501",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:41:54,"E131","3","(10,100]",0.374362158365209,"1"
"502",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:42:35,"E131","3","(10,100]",0.374362158365209,"1"
"503",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:42:46,"E131","3","(10,100]",0.374362158365209,"1"
"504",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:42:57,"E131","3","(10,100]",0.374362158365209,"1"
"505",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:43:06,"E131","3","[-1,10]",0.374362158365209,"1"
"506",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:44:40,"E131","3","(10,100]",0.374362158365209,"1"
"507",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:44:51,"E131","3","(10,100]",0.374362158365209,"1"
"508",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:45:02,"E131","3","(10,100]",0.374362158365209,"1"
"509",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:45:14,"E131","3","(10,100]",0.374362158365209,"1"
"510",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:47:52,"E131","3","(100,1e+03]",0.374362158365209,"1"
"511",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:48:03,"E131","3","(10,100]",0.374362158365209,"1"
"512",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:49:19,"E131","3","(10,100]",0.374362158365209,"1"
"513",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 03:49:30,"E131","3","(10,100]",0.374362158365209,"1"
"514",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:28:34,"E131","4","(1e+03,1e+04]",0.374362158365209,"0"
"515",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:29:59,"E131","4","(10,100]",0.374362158365209,"0"
"516",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:31:21,"E131","4","(10,100]",0.374362158365209,"0"
"517",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:50:58,"E131","4","(1e+03,1e+04]",0.374362158365209,"0"
"518",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:54:29,"E131","4","(100,1e+03]",0.374362158365209,"0"
"519",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:54:39,"E131","4","(10,100]",0.374362158365209,"0"
"520",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 04:54:48,"E131","4","[-1,10]",0.374362158365209,"0"
"521",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:05:07,"E131","5","(100,1e+03]",0.374362158365209,"0"
"522",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:06:56,"E131","5","(100,1e+03]",0.374362158365209,"0"
"523",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:50:17,"E131","5","(1e+03,1e+04]",0.374362158365209,"0"
"524",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:50:28,"E131","5","(10,100]",0.374362158365209,"0"
"525",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:50:39,"E131","5","(10,100]",0.374362158365209,"0"
"526",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:50:50,"E131","5","(10,100]",0.374362158365209,"0"
"527",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:51:01,"E131","5","(10,100]",0.374362158365209,"0"
"528",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:51:42,"E131","5","(10,100]",0.374362158365209,"0"
"529",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:53:24,"E131","5","(100,1e+03]",0.374362158365209,"0"
"530",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:53:35,"E131","5","(10,100]",0.374362158365209,"0"
"531",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:53:46,"E131","5","(10,100]",0.374362158365209,"0"
"532",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:53:57,"E131","5","(10,100]",0.374362158365209,"0"
"533",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:08,"E131","5","(10,100]",0.374362158365209,"0"
"534",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:20,"E131","5","(10,100]",0.374362158365209,"0"
"535",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:30,"E131","5","(10,100]",0.374362158365209,"0"
"536",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:41,"E131","5","(10,100]",0.374362158365209,"0"
